Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence,School_Programs,Family_Background,Mental_Health,Access_to_Counseling,Parental_Supervision,Substance_Education,Community_Support,Media_Influence,Age_Midpoint,Risk_Index,Protection_Index,Net_Risk,High_Peer_Influence,High_Media_Influence,High_Risk_Index,Smoking_Prevalence_scaled,Drug_Experimentation_scaled,Peer_Influence_scaled,Family_Background_scaled,Mental_Health_scaled,Parental_Supervision_scaled,Community_Support_scaled,Media_Influence_scaled,High_Peer_Influence_scaled,High_Media_Influence_scaled,High_Risk_Index_scaled
2021,80+,Female,39.94,45.3,High,3,Yes,7,2,No,4,Yes,7,6,82.5,-0.34019554128563356,0.16584921186803547,-0.506044753153669,0,0,0,0.963457403431916,0.2940226010267005,-0.8522855749802865,0.5189370021361666,-1.2051340329924605,-0.5284693446816314,0.5070799781495713,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,70-79,Both,42.92,10.21,High,9,Yes,6,7,Yes,2,Yes,4,10,74.5,1.4038646003231843,-0.5294858270638845,1.9333504273870687,1,1,1,1.19313199655227,-1.7093983101641248,1.2434127365158483,0.16988406466649103,0.5314704297899194,-1.2201831466209396,-0.5381583992372048,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2023,20-24,Both,8.21,15.7,Middle,3,Yes,4,1,Yes,8,No,1,2,22.0,-1.036406527146384,-0.41888677589995194,-0.6175197512464321,0,0,0,-1.482037509222052,-1.3959534312117843,-0.8522855749802865,-0.52822181027286,-1.5524549255489364,0.8549582591969852,-1.583396776623981,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,25-29,Both,18.59,65.63,Middle,2,Yes,3,6,No,6,No,2,6,27.0,-0.5148370672436449,-0.6496714248821936,0.13483435763854879,0,0,0,-0.6820300338565244,1.4547392474932004,-1.201568626896309,-0.8772747477425354,0.1841495372334435,0.1632444572576769,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,60-69,Male,45.99,51.65,High,1,No,10,6,Yes,8,No,5,3,64.5,-1.2116368325972189,0.7437694889890775,-1.9554063215862962,0,0,0,1.429743070672903,0.656568134969754,-1.5508516788123314,1.566095814545193,0.1841495372334435,0.8549582591969852,-0.1897456067749461,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,15-19,Female,6.73,54.86,Middle,2,Yes,7,5,No,2,No,9,5,17.0,-0.6888898137088324,0.16755313952977188,-0.8564429532386043,0,0,0,-1.5961040856710866,0.8398391844118329,-1.201568626896309,0.5189370021361666,-0.16317135532303248,-1.2201831466209396,1.2039055630740887,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,50-59,Both,7.44,33.54,Low,5,Yes,2,1,Yes,3,Yes,1,8,54.5,0.3571930035607641,-1.2280169024958258,1.58520990605659,0,0,0,-1.5413829577799956,-0.3774003090788596,-0.15371947114824155,-1.226327685212211,-1.5524549255489364,-0.8743262456512856,-1.583396776623981,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,40-49,Male,7.0,12.62,Low,7,No,10,3,Yes,7,Yes,1,4,44.5,0.010265069616036127,0.1639334653828477,-0.15366839576681157,0,0,0,-1.5752946426702492,-1.5718022886203835,0.5448466326838034,1.566095814545193,-0.8578131404359844,0.509101358227331,-1.583396776623981,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,20-24,Female,17.7,45.11,Middle,9,Yes,5,1,No,4,No,3,10,22.0,1.4038646003231843,-0.5314031363947599,1.935267736717944,1,1,1,-0.7506241237481737,0.2831747819008455,1.2434127365158483,-0.17916887280318447,-1.5524549255489364,-0.5284693446816314,-0.8865711916994635,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2023,15-19,Female,42.42,12.38,Middle,10,Yes,10,10,Yes,4,Yes,7,5,17.0,0.7082423939552576,0.514902149337711,0.19334024461754662,1,0,1,1.1545959909951637,-1.5855047969898843,1.5926957884318709,1.566095814545193,1.5734331074593475,-0.5284693446816314,0.5070799781495713,-0.17621100052135585,2.05274556091395,-0.4998437451132192,1.771259541706893
2024,30-39,Both,28.85,28.35,Middle,1,Yes,6,10,No,6,Yes,8,10,34.5,0.006732392659094422,0.39620709751199934,-0.3894747048529049,0,1,0,0.10872880017529774,-0.6737170525693236,-1.5508516788123314,0.16988406466649103,1.5734331074593475,0.1632444572576769,0.85549277061183,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,60-69,Both,10.55,36.15,Low,5,No,1,8,No,9,No,9,7,64.5,0.18314025709557652,0.2764467001862805,-0.09330644309070396,0,0,0,-1.3016890032147943,-0.22838553056053376,-0.15371947114824155,-1.5753806226818865,0.8787913223463955,1.2008151601666393,1.2039055630740887,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,30-39,Both,22.5,40.5,Middle,9,Yes,7,9,Yes,1,Yes,3,10,34.5,1.4038646003231843,-0.6445580790512969,2.048422679374481,1,1,1,-0.38067847039995284,0.019972433636676105,1.2434127365158483,0.5189370021361666,1.2261122149028714,-1.5660400475905938,-0.8865711916994635,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2022,70-79,Male,27.48,50.25,Low,1,No,1,7,Yes,5,No,5,7,74.5,-0.5154258467364684,-0.6492462243896032,0.13382037765313481,0,0,0,0.0031401449488262963,0.5766368361476635,-1.5508516788123314,-1.5753806226818865,0.5314704297899194,-0.18261244371197724,-0.1897456067749461,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Both,6.63,18.05,High,2,Yes,3,2,No,7,No,9,6,44.5,-0.5148370672436449,0.27857739118629476,-0.7934144584299396,0,0,0,-1.603811286782508,-1.261783036760418,-1.201568626896309,-0.8772747477425354,-1.2051340329924605,0.509101358227331,1.2039055630740887,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,25-29,Male,8.28,19.4,Middle,6,Yes,9,6,No,7,Yes,2,1,27.0,-0.6865346957375379,0.16372008371370872,-0.8502547794512466,0,0,0,-1.476642468444057,-1.1847064271819736,0.19556358076778094,1.2170428770755175,0.1841495372334435,0.509101358227331,-1.2349839841617223,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,60-69,Male,8.92,32.42,High,3,No,8,4,Yes,9,Yes,7,4,64.5,-0.6883010342160087,0.8586283593073508,-1.5469293935233597,0,0,0,-1.427316381330961,-0.4413453481365318,-0.8522855749802865,0.867989939605842,-0.5104922478795085,1.2008151601666393,0.5070799781495713,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,30-39,Male,29.57,69.28,Low,4,Yes,5,10,Yes,6,Yes,10,4,34.5,-0.5136595082579976,0.51213131333028,-1.0257908215882776,0,0,0,0.16422064817753076,1.6631315622793652,-0.5030025230642641,-0.17916887280318447,1.5734331074593475,0.1632444572576769,1.5523183555363476,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,20-24,Female,15.77,43.93,High,3,No,5,5,No,5,Yes,7,7,22.0,-0.16614279482044592,0.048432887211469856,-0.21457568203191577,0,0,0,-0.8993731051986041,0.21580411575079783,-0.8522855749802865,-0.17916887280318447,-0.16317135532303248,-0.18261244371197724,0.5070799781495713,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,30-39,Female,24.09,33.43,High,2,No,7,6,Yes,4,No,6,2,34.5,-1.2110480531043954,0.049711614380615915,-1.2607596674850114,0,0,0,-0.2581339727283547,-0.38368062541488096,-1.201568626896309,0.5189370021361666,0.1841495372334435,-0.5284693446816314,0.1586671856873126,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,15-19,Male,29.15,22.8,Middle,5,No,7,2,Yes,1,No,10,10,17.0,0.7052984964911394,0.1684051033606401,0.5368933931304993,0,1,1,0.13185040350956131,-0.9905875586140395,-0.15371947114824155,0.5189370021361666,-1.2051340329924605,-1.5660400475905938,1.5523183555363476,1.5643164641305203,-0.4871524357625534,2.0006252149329002,1.771259541706893
2022,30-39,Male,10.43,16.0,High,10,Yes,9,10,No,5,Yes,7,10,34.5,1.5785061262811957,0.5138368038377039,1.0646693224434918,1,1,1,-1.3109376445484997,-1.3788252957499076,1.5926957884318709,1.2170428770755175,1.5734331074593475,-0.18261244371197724,0.5070799781495713,1.5643164641305203,2.05274556091395,2.0006252149329002,1.771259541706893
2020,25-29,Both,37.58,45.34,High,3,No,9,6,Yes,1,No,8,1,27.0,-1.2104592736115716,0.16883186669891792,-1.3792911403104895,0,0,0,0.7815674572023741,0.29630635242161774,-0.8522855749802865,1.2170428770755175,0.1841495372334435,-1.5660400475905938,0.85549277061183,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,20-24,Both,10.88,46.54,Middle,5,No,9,10,No,6,Yes,3,1,22.0,-0.8611762216955491,0.164572047544577,-1.025748269240126,0,0,0,-1.276255239547104,0.3648188942691237,-0.15371947114824155,1.2170428770755175,1.5734331074593475,0.1632444572576769,-0.8865711916994635,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,30-39,Male,12.01,26.45,Middle,1,No,3,1,Yes,4,Yes,8,5,34.5,-0.8635313396668436,-0.18341710727077895,-0.6801142323960646,0,0,0,-1.1891638669880438,-0.7821952438278751,-1.5508516788123314,-0.8772747477425354,-1.5524549255489364,-0.5284693446816314,0.85549277061183,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,25-29,Female,45.51,14.16,Low,5,Yes,9,9,No,6,Yes,6,5,27.0,-0.16496523583479872,0.5129848400068356,-0.6779500758416344,0,0,0,1.3927485053380806,-1.4838778599160838,-0.15371947114824155,1.2170428770755175,1.2261122149028714,0.1632444572576769,0.1586671856873126,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,15-19,Both,7.86,39.07,High,6,Yes,3,6,Yes,4,No,2,9,17.0,0.705887275983963,-0.8802426921952963,1.586129968179259,0,1,1,-1.5090127131120263,-0.06167167873160203,0.19556358076778094,-0.8772747477425354,0.1841495372334435,-0.5284693446816314,-1.2349839841617223,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2021,30-39,Male,9.52,49.18,Low,8,No,4,8,No,10,Yes,10,5,34.5,0.358959342039235,0.8569228687999271,-0.49796352676069205,0,0,0,-1.3810731746624334,0.5155464863336372,0.8941296845998259,-0.52822181027286,0.8787913223463955,1.5466720611362934,1.5523183555363476,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Both,10.22,28.96,Middle,6,Yes,1,7,No,3,Yes,6,9,54.5,0.705887275983963,-0.7636798942152865,1.4695671701992494,0,1,1,-1.3271227668824843,-0.6388898437968412,0.19556358076778094,-1.5753806226818865,0.5314704297899194,-0.8743262456512856,0.1586671856873126,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2023,80+,Both,32.56,49.41,Low,1,No,2,6,No,1,No,3,7,82.5,-0.5154258467364684,-1.2263129748340893,0.7108871280976209,0,0,0,0.3946659614090268,0.528678056854409,-1.5508516788123314,-1.226327685212211,0.1841495372334435,-1.5660400475905938,-0.8865711916994635,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,10-14,Both,7.17,53.14,Middle,8,No,3,1,Yes,6,No,4,5,12.0,0.358959342039235,-0.4173962299073544,0.7763555719465894,0,0,0,-1.5621924007808332,0.7416378744304075,0.8941296845998259,-0.8772747477425354,-1.5524549255489364,0.1632444572576769,-0.5381583992372048,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,60-69,Female,41.12,60.84,High,8,Yes,9,9,Yes,10,No,2,6,64.5,0.5330120885044226,0.5095769846833628,0.023435103821059844,0,0,1,1.054402376546687,1.1812600179519055,0.8941296845998259,1.2170428770755175,1.2261122149028714,1.5466720611362934,-1.2349839841617223,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2021,25-29,Both,32.85,13.89,Middle,9,Yes,3,6,Yes,10,Yes,6,3,27.0,0.18549537506687097,0.2760214996936902,-0.09052612462681925,1,0,0,0.41701684463214844,-1.4992931818317725,1.2434127365158483,-0.8772747477425354,0.1841495372334435,1.5466720611362934,0.1586671856873126,-0.8724219863821063,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2023,40-49,Female,26.36,42.03,Low,1,No,6,10,No,10,No,9,7,44.5,-0.5154258467364684,0.9734872296256244,-1.4889130763620928,0,0,0,-0.08318050749909198,0.10732592449224651,-1.5508516788123314,0.16988406466649103,1.5734331074593475,1.5466720611362934,1.2039055630740887,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,10-14,Both,40.36,65.09,Low,4,Yes,4,4,Yes,10,No,4,10,12.0,0.5306569705331281,0.16009728387540956,0.37055968665771855,0,1,0,0.9958276480998854,1.4239086036618231,-0.5030025230642641,-0.52822181027286,-0.5104922478795085,1.5466720611362934,-0.5381583992372048,1.5643164641305203,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2020,80+,Both,21.61,65.06,Middle,5,No,4,4,No,8,Yes,2,3,82.5,-0.5130707287651739,-0.30274917841253235,-0.21032155035264155,0,0,0,-0.4492725602916022,1.4221957901156352,-0.15371947114824155,-0.52822181027286,-0.5104922478795085,0.8549582591969852,-1.2349839841617223,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,80+,Female,15.67,25.33,Middle,1,Yes,5,5,No,2,Yes,9,6,82.5,-0.689478593201656,-0.06514881878334511,-0.624329774418311,0,0,0,-0.9070803063100253,-0.8461402828855475,-1.5508516788123314,-0.17916887280318447,-0.16317135532303248,-1.2201831466209396,1.2039055630740887,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2020,70-79,Male,28.76,41.96,Low,1,No,10,9,No,5,No,2,7,74.5,-0.5154258467364684,0.04949979555716455,-0.564925642293633,0,0,0,0.1017923191750186,0.10332935955114196,-1.5508516788123314,1.566095814545193,1.2261122149028714,-0.18261244371197724,-1.2349839841617223,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,40-49,Both,8.88,47.16,Low,9,Yes,5,4,No,5,Yes,2,6,44.5,0.7076536144624338,-0.532255100225628,1.2399087146880619,1,0,1,-1.4303992617755295,0.400217040890335,1.2434127365158483,-0.17916887280318447,-0.5104922478795085,-0.18261244371197724,-1.2349839841617223,0.17189449240901938,2.05274556091395,-0.4998437451132192,1.771259541706893
2021,80+,Female,24.49,62.62,High,3,Yes,3,1,No,9,Yes,10,2,82.5,-1.036406527146384,0.6252862559868171,-1.6616927831332011,0,0,0,-0.22730516828266975,1.2828869550257058,-0.8522855749802865,-0.8772747477425354,-1.5524549255489364,1.2008151601666393,1.5523183555363476,-1.2205274793124816,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,10-14,Male,14.23,36.93,Middle,9,Yes,5,5,Yes,2,No,4,4,12.0,0.35954812153205856,-0.6458368062204429,1.0053849277525015,1,0,0,-1.0180640023144916,-0.18385237835965468,1.2434127365158483,-0.17916887280318447,-0.16317135532303248,-1.2201831466209396,-0.5381583992372048,-0.5243164934517311,2.05274556091395,-0.4998437451132192,-0.5645700003040434
2021,25-29,Both,33.14,13.09,Low,7,No,4,1,No,1,Yes,10,1,27.0,-0.5118931697795266,-0.18064783410903532,-0.3312453356704913,0,0,0,0.43936772785527,-1.54496820973011,0.5448466326838034,-0.52822181027286,-1.5524549255489364,-1.5660400475905938,1.5523183555363476,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,70-79,Both,38.16,38.74,Middle,4,No,10,3,No,1,No,7,8,74.5,0.18255147760275287,0.16904524836805687,0.013506229234695993,0,0,0,0.8262692236486173,-0.08051262773966612,-0.5030025230642641,1.566095814545193,-0.8578131404359844,-1.5660400475905938,0.5070799781495713,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,15-19,Both,42.71,69.71,Low,9,Yes,4,7,Yes,2,No,4,6,17.0,0.7076536144624338,-0.7621877853770015,1.4698413998394353,1,0,1,1.1769468742182854,1.6876818897747212,1.2434127365158483,-0.52822181027286,0.5314704297899194,-1.2201831466209396,-0.5381583992372048,0.17189449240901938,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,15-19,Male,9.67,37.92,High,3,Yes,2,4,No,7,No,3,1,17.0,-1.2104592736115716,-0.5345991728947811,-0.6758601007167905,0,0,0,-1.3695123729953016,-0.12732953133546202,-0.8522855749802865,-1.226327685212211,-0.5104922478795085,0.509101358227331,-0.8865711916994635,-1.5686329722428567,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2024,25-29,Male,32.76,59.81,Middle,4,No,6,5,Yes,10,Yes,4,4,27.0,-0.5136595082579976,0.3927992421885265,-0.906458750446524,0,0,0,0.410080363631869,1.122453419532796,-0.5030025230642641,0.16988406466649103,-0.16317135532303248,1.5466720611362934,-0.5381583992372048,-0.5243164934517311,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,40-49,Female,39.96,62.14,Low,6,Yes,4,6,No,6,No,6,8,44.5,0.5318345295187754,-0.06877005577595682,0.6006045852947323,0,0,0,0.9649988436542005,1.2554819382867035,0.19556358076778094,-0.52822181027286,0.1841495372334435,0.1632444572576769,0.1586671856873126,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,50-59,Female,24.99,54.11,Middle,3,Yes,3,5,No,9,Yes,10,3,54.5,-0.8623537806811964,0.6252862559868171,-1.4876400366680134,0,0,0,-0.1887691627255634,0.7970188457571415,-0.8522855749802865,-0.8772747477425354,-0.16317135532303248,1.2008151601666393,1.5523183555363476,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,30-39,Male,9.79,18.35,Low,1,Yes,7,5,Yes,10,No,7,8,34.5,-0.3413731002712808,0.8575630138073437,-1.1989361140786245,0,0,0,-1.360263731661596,-1.2446549012985415,-1.5508516788123314,0.5189370021361666,-0.16317135532303248,1.5466720611362934,0.5070799781495713,0.8681054782697698,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,20-24,Female,23.41,37.84,Low,9,Yes,4,10,No,9,No,6,7,22.0,0.8817063609276214,0.2770868451936973,0.6046195157339241,1,0,1,-0.3105429402860193,-0.13189703412529566,1.2434127365158483,-0.52822181027286,1.5734331074593475,1.2008151601666393,0.1586671856873126,0.5199999853393946,2.05274556091395,-0.4998437451132192,1.771259541706893
2023,20-24,Male,20.87,28.02,Low,3,No,1,5,No,1,Yes,9,3,22.0,-0.8623537806811964,-0.6458383690661306,-0.21651541161506582,0,0,0,-0.5063058485161194,-0.6925580015773878,-0.8522855749802865,-1.5753806226818865,-0.16317135532303248,-1.5660400475905938,1.2039055630740887,-0.8724219863821063,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2021,25-29,Male,44.17,65.13,Middle,4,Yes,3,2,No,5,Yes,10,9,27.0,0.35660422406794046,0.16414372136061162,0.19246050270732884,0,1,0,1.289472010445036,1.4261923550567395,-0.5030025230642641,-0.8772747477425354,-1.2051340329924605,-0.18261244371197724,1.5523183555363476,1.216210971200145,-0.4871524357625534,2.0006252149329002,-0.5645700003040434
2021,40-49,Female,5.4,38.27,Middle,10,Yes,9,3,No,9,Yes,6,6,44.5,0.8822951404204451,0.8588417409764898,0.023453399443955303,1,0,1,-1.6986098604529893,-0.1073467066299393,1.5926957884318709,1.2170428770755175,-0.8578131404359844,1.2008151601666393,0.1586671856873126,0.17189449240901938,2.05274556091395,-0.4998437451132192,1.771259541706893
2024,60-69,Male,40.16,40.9,Low,3,No,10,10,Yes,4,No,4,6,64.5,-0.34019554128563356,0.16648935687545233,-0.5066848981610859,0,0,0,0.9804132458770427,0.04280994758584474,-0.8522855749802865,1.566095814545193,1.5734331074593475,-0.5284693446816314,-0.5381583992372048,0.17189449240901938,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2023,70-79,Female,33.43,37.55,High,7,No,3,9,Yes,2,Yes,9,9,74.5,0.8805288019419741,-0.2978507770964622,1.1783795790384364,0,1,1,0.4617186110783916,-0.14845423173844333,0.5448466326838034,-0.8772747477425354,1.2261122149028714,-1.2201831466209396,1.2039055630740887,1.216210971200145,-0.4871524357625534,2.0006252149329002,1.771259541706893
2023,20-24,Both,12.79,28.12,Middle,4,No,7,2,No,10,Yes,6,5,22.0,-0.33960676179280996,0.7414254163199242,-1.081032178112734,0,0,0,-1.129047698318958,-0.6868486230900955,-0.5030025230642641,0.5189370021361666,-1.2051340329924605,1.5466720611362934,0.1586671856873126,-0.17621100052135585,-0.4871524357625534,-0.4998437451132192,-0.5645700003040434
2022,10-14,Both,13.01,39.62,Low,8,No,9,10,Yes,9,Yes,5,7,12.0,0.7070648349696103,0.7427041434890702,-0.035639308519459956,0,0,1,-1.112091855873831,-0.030270097051495214,0.8941296845998259,1.2170428770755175,1.5734331074593475,1.2008151601666393,-0.1897456067749461,0.5199999853393946,-0.4871524357625534,-0.4998437451132192,1.771259541706893
2022,50-59,Male,23.85,67.88,Middle,9,Yes,6,6,Yes,10,No,4,1,54.5,-0.1626101178635042,0.3927992421885265,-0.5554093600520307,1,0,0,-0.2766312553957656,1.5832002634572744,1.2434127365158483,0.16988406466649103,0.1841495372334435,1.5466720611362934,-0.5381583992372048,-1.5686329722428567,2.05274556091395,-0.4998437451132192,-0.5645700003040434
